INDEX,CALL ID,AGENT,DATE,DAY_OF_THE_WEEK,TIME,TOPIC,ANSWERED (Y/N),RESOLVED,SPEED OF ANSWER IN SECONDS,AVGTALKDURATION,SATISFACTION RATING
4004,ID3953,Greg,2021-03-11,Thursday,09:40:19,Payment related,Y,Y,48.0,0 days 00:00:44,3.0
4005,ID4007,Dan,2021-03-11,Thursday,15:24:29,Payment related,Y,Y,27.0,0 days 00:00:43,4.0
4006,ID3977,Martha,2021-03-11,Thursday,12:20:10,Technical Support,Y,Y,36.0,0 days 00:00:42,3.0
4007,ID3994,Stewart,2021-03-11,Thursday,13:50:53,Technical Support,Y,Y,53.0,0 days 00:00:34,4.0
4008,ID3949,Stewart,2021-03-11,Thursday,09:10:05,Technical Support,N,N, ,0 days 00:00:00, 
4009,ID3951,Joe,2021-03-11,Thursday,09:38:53,Streaming,N,N, ,0 days 00:00:00, 
4010,ID3955,Dan,2021-03-11,Thursday,09:57:36,Streaming,N,N, ,0 days 00:00:00, 
4011,ID3960,Jim,2021-03-11,Thursday,10:09:07,Admin Support,N,N, ,0 days 00:00:00, 
4012,ID3964,Greg,2021-03-11,Thursday,10:30:43,Payment related,N,N, ,0 days 00:00:00, 
4013,ID3972,Diane,2021-03-11,Thursday,11:26:53,Technical Support,N,N, ,0 days 00:00:00, 
4014,ID3978,Jim,2021-03-11,Thursday,12:20:10,Streaming,N,N, ,0 days 00:00:00, 
4015,ID3983,Jim,2021-03-11,Thursday,12:38:53,Streaming,N,N, ,0 days 00:00:00, 
4016,ID3987,Greg,2021-03-11,Thursday,12:57:36,Streaming,N,N, ,0 days 00:00:00, 
4017,ID3988,Becky,2021-03-11,Thursday,12:57:36,Admin Support,N,N, ,0 days 00:00:00, 
4018,ID3993,Diane,2021-03-11,Thursday,13:50:53,Payment related,N,N, ,0 days 00:00:00, 
4019,ID4011,Stewart,2021-03-11,Thursday,15:59:02,Contract related,N,N, ,0 days 00:00:00, 
4020,ID4019,Jim,2021-03-11,Thursday,17:39:50,Contract related,N,N, ,0 days 00:00:00, 
4021,ID4021,Joe,2021-03-11,Thursday,17:39:50,Payment related,N,N, ,0 days 00:00:00, 
4022,ID4033,Martha,2021-03-12,Friday,10:09:07,Payment related,Y,Y,14.0,0 days 00:06:52,3.0
4023,ID4060,Joe,2021-03-12,Friday,14:32:38,Technical Support,Y,Y,105.0,0 days 00:06:50,3.0
4024,ID4051,Stewart,2021-03-12,Friday,13:29:17,Contract related,Y,Y,21.0,0 days 00:06:34,5.0
4025,ID4061,Greg,2021-03-12,Friday,14:57:07,Admin Support,Y,Y,95.0,0 days 00:06:12,5.0
4026,ID4039,Jim,2021-03-12,Friday,10:42:14,Technical Support,Y,Y,64.0,0 days 00:05:50,4.0
4027,ID4062,Jim,2021-03-12,Friday,14:57:07,Technical Support,Y,Y,19.0,0 days 00:05:47,2.0
4028,ID4069,Dan,2021-03-12,Friday,17:11:02,Payment related,Y,Y,39.0,0 days 00:05:43,4.0
4029,ID4040,Joe,2021-03-12,Friday,10:42:14,Technical Support,Y,Y,17.0,0 days 00:05:40,3.0
4030,ID4031,Stewart,2021-03-12,Friday,10:03:22,Payment related,Y,Y,22.0,0 days 00:05:31,5.0
4031,ID4054,Stewart,2021-03-12,Friday,14:00:58,Admin Support,Y,Y,105.0,0 days 00:05:28,2.0
4032,ID4072,Joe,2021-03-12,Friday,17:52:48,Admin Support,Y,Y,39.0,0 days 00:05:24,4.0
4033,ID4049,Greg,2021-03-12,Friday,12:57:36,Contract related,Y,Y,64.0,0 days 00:05:21,3.0
4034,ID4044,Joe,2021-03-12,Friday,11:13:55,Technical Support,Y,Y,123.0,0 days 00:05:15,4.0
4035,ID4063,Becky,2021-03-12,Friday,16:06:14,Technical Support,Y,Y,25.0,0 days 00:05:10,3.0
4036,ID4024,Greg,2021-03-12,Friday,09:11:31,Payment related,Y,Y,71.0,0 days 00:05:00,3.0
4037,ID4070,Joe,2021-03-12,Friday,17:11:02,Streaming,Y,Y,63.0,0 days 00:04:43,5.0
4038,ID4023,Martha,2021-03-12,Friday,09:11:31,Contract related,Y,N,32.0,0 days 00:04:36,1.0
4039,ID4032,Diane,2021-03-12,Friday,10:03:22,Technical Support,Y,Y,37.0,0 days 00:04:29,5.0
4040,ID4026,Dan,2021-03-12,Friday,09:36:00,Contract related,Y,Y,121.0,0 days 00:04:24,4.0
4041,ID4042,Diane,2021-03-12,Friday,11:12:29,Technical Support,Y,Y,121.0,0 days 00:04:07,1.0
4042,ID4046,Dan,2021-03-12,Friday,11:16:48,Technical Support,Y,Y,46.0,0 days 00:03:49,4.0
4043,ID4067,Becky,2021-03-12,Friday,17:00:58,Admin Support,Y,Y,90.0,0 days 00:03:39,3.0
4044,ID4056,Martha,2021-03-12,Friday,14:18:14,Payment related,Y,N,16.0,0 days 00:03:33,4.0
4045,ID4043,Diane,2021-03-12,Friday,11:13:55,Payment related,Y,Y,56.0,0 days 00:03:29,4.0
4046,ID4029,Jim,2021-03-12,Friday,10:01:55,Payment related,Y,Y,108.0,0 days 00:03:20,5.0
4047,ID4038,Jim,2021-03-12,Friday,10:22:05,Technical Support,Y,Y,63.0,0 days 00:02:55,1.0
4048,ID4050,Jim,2021-03-12,Friday,12:57:36,Contract related,Y,Y,20.0,0 days 00:02:48,4.0
4049,ID4065,Jim,2021-03-12,Friday,16:23:31,Technical Support,Y,Y,27.0,0 days 00:02:48,1.0
4050,ID4041,Diane,2021-03-12,Friday,11:12:29,Contract related,Y,Y,42.0,0 days 00:02:39,4.0
4051,ID4053,Dan,2021-03-12,Friday,14:00:58,Streaming,Y,N,118.0,0 days 00:02:37,3.0
4052,ID4025,Stewart,2021-03-12,Friday,09:36:00,Technical Support,Y,Y,54.0,0 days 00:02:35,4.0
4053,ID4066,Jim,2021-03-12,Friday,16:23:31,Contract related,Y,Y,107.0,0 days 00:02:23,1.0
4054,ID4030,Stewart,2021-03-12,Friday,10:01:55,Technical Support,Y,Y,35.0,0 days 00:02:11,4.0
4055,ID4047,Diane,2021-03-12,Friday,12:01:26,Technical Support,Y,Y,117.0,0 days 00:02:07,2.0
4056,ID4064,Becky,2021-03-12,Friday,16:06:14,Streaming,Y,N,65.0,0 days 00:02:07,2.0
4057,ID4059,Stewart,2021-03-12,Friday,14:32:38,Admin Support,Y,Y,57.0,0 days 00:02:05,5.0
4058,ID4057,Joe,2021-03-12,Friday,14:31:12,Admin Support,Y,Y,110.0,0 days 00:02:01,5.0
4059,ID4068,Becky,2021-03-12,Friday,17:00:58,Payment related,Y,Y,45.0,0 days 00:01:31,3.0
4060,ID4027,Dan,2021-03-12,Friday,09:57:36,Technical Support,Y,Y,59.0,0 days 00:01:07,3.0
4061,ID4028,Jim,2021-03-12,Friday,09:57:36,Contract related,Y,Y,59.0,0 days 00:01:03,2.0
4062,ID4035,Martha,2021-03-12,Friday,10:12:00,Payment related,Y,Y,73.0,0 days 00:01:01,3.0
4063,ID4045,Diane,2021-03-12,Friday,11:16:48,Admin Support,Y,Y,27.0,0 days 00:00:49,5.0
4064,ID4055,Joe,2021-03-12,Friday,14:18:14,Technical Support,Y,Y,117.0,0 days 00:00:46,4.0
4065,ID4071,Greg,2021-03-12,Friday,17:52:48,Admin Support,Y,N,95.0,0 days 00:00:38,1.0
4066,ID4034,Greg,2021-03-12,Friday,10:09:07,Payment related,N,N, ,0 days 00:00:00, 
4067,ID4036,Joe,2021-03-12,Friday,10:12:00,Streaming,N,N, ,0 days 00:00:00, 
4068,ID4037,Diane,2021-03-12,Friday,10:22:05,Admin Support,N,N, ,0 days 00:00:00, 
4069,ID4048,Becky,2021-03-12,Friday,12:01:26,Payment related,N,N, ,0 days 00:00:00, 
4070,ID4052,Greg,2021-03-12,Friday,13:29:17,Technical Support,N,N, ,0 days 00:00:00, 
4071,ID4058,Diane,2021-03-12,Friday,14:31:12,Admin Support,N,N, ,0 days 00:00:00, 
4072,ID4117,Becky,2021-03-13,Saturday,17:24:00,Technical Support,Y,Y,107.0,0 days 00:06:33,3.0
4073,ID4080,Stewart,2021-03-13,Saturday,10:49:26,Payment related,Y,Y,56.0,0 days 00:06:07,2.0
4074,ID4098,Dan,2021-03-13,Saturday,14:41:17,Admin Support,Y,Y,94.0,0 days 00:05:52,1.0
4075,ID4104,Stewart,2021-03-13,Saturday,15:36:00,Admin Support,Y,N,101.0,0 days 00:05:46,5.0
4076,ID4093,Martha,2021-03-13,Saturday,14:18:14,Technical Support,Y,Y,125.0,0 days 00:05:43,5.0
4077,ID4119,Dan,2021-03-13,Saturday,17:44:10,Contract related,Y,Y,38.0,0 days 00:05:43,3.0
4078,ID4105,Stewart,2021-03-13,Saturday,15:38:53,Admin Support,Y,Y,119.0,0 days 00:05:37,3.0
4079,ID4099,Becky,2021-03-13,Saturday,15:00:00,Admin Support,Y,Y,115.0,0 days 00:05:12,1.0
4080,ID4100,Becky,2021-03-13,Saturday,15:00:00,Contract related,Y,Y,36.0,0 days 00:05:11,5.0
4081,ID4108,Greg,2021-03-13,Saturday,15:44:38,Streaming,Y,Y,118.0,0 days 00:05:11,3.0
4082,ID4110,Martha,2021-03-13,Saturday,15:59:02,Payment related,Y,Y,122.0,0 days 00:05:03,3.0
4083,ID4087,Diane,2021-03-13,Saturday,11:42:43,Payment related,Y,Y,13.0,0 days 00:04:33,3.0
4084,ID4103,Diane,2021-03-13,Saturday,15:36:00,Admin Support,Y,Y,11.0,0 days 00:04:33,2.0
4085,ID4115,Jim,2021-03-13,Saturday,17:02:24,Admin Support,Y,Y,20.0,0 days 00:04:20,5.0
4086,ID4085,Jim,2021-03-13,Saturday,11:38:24,Streaming,Y,Y,20.0,0 days 00:04:16,5.0
4087,ID4107,Martha,2021-03-13,Saturday,15:44:38,Technical Support,Y,Y,12.0,0 days 00:04:10,3.0
4088,ID4116,Dan,2021-03-13,Saturday,17:02:24,Contract related,Y,Y,90.0,0 days 00:04:05,4.0
4089,ID4101,Stewart,2021-03-13,Saturday,15:02:53,Payment related,Y,Y,72.0,0 days 00:03:52,3.0
4090,ID4111,Becky,2021-03-13,Saturday,16:17:46,Payment related,Y,Y,41.0,0 days 00:03:41,4.0
4091,ID4114,Martha,2021-03-13,Saturday,16:53:46,Contract related,Y,Y,93.0,0 days 00:03:39,3.0
4092,ID4084,Martha,2021-03-13,Saturday,11:28:19,Streaming,Y,Y,74.0,0 days 00:03:01,3.0
4093,ID4091,Jim,2021-03-13,Saturday,14:13:55,Contract related,Y,Y,119.0,0 days 00:02:55,3.0
4094,ID4081,Dan,2021-03-13,Saturday,11:15:22,Technical Support,Y,Y,123.0,0 days 00:02:39,2.0
4095,ID4106,Diane,2021-03-13,Saturday,15:38:53,Technical Support,Y,Y,64.0,0 days 00:02:37,3.0
4096,ID4109,Greg,2021-03-13,Saturday,15:59:02,Payment related,Y,Y,107.0,0 days 00:02:31,2.0
4097,ID4078,Joe,2021-03-13,Saturday,09:38:53,Technical Support,Y,Y,115.0,0 days 00:02:21,2.0
4098,ID4089,Dan,2021-03-13,Saturday,13:42:14,Contract related,Y,Y,13.0,0 days 00:01:55,4.0
4099,ID4095,Jim,2021-03-13,Saturday,14:38:24,Technical Support,Y,N,88.0,0 days 00:01:47,4.0
4100,ID4083,Greg,2021-03-13,Saturday,11:28:19,Technical Support,Y,Y,84.0,0 days 00:01:33,5.0
4101,ID4076,Martha,2021-03-13,Saturday,09:02:53,Technical Support,Y,Y,73.0,0 days 00:01:30,4.0
4102,ID4090,Martha,2021-03-13,Saturday,13:42:14,Streaming,Y,Y,100.0,0 days 00:01:13,3.0
4103,ID4102,Becky,2021-03-13,Saturday,15:02:53,Contract related,Y,Y,51.0,0 days 00:01:03,3.0
4104,ID4075,Martha,2021-03-13,Saturday,09:02:53,Admin Support,Y,Y,125.0,0 days 00:01:00,3.0
4105,ID4088,Greg,2021-03-13,Saturday,11:42:43,Contract related,Y,N,28.0,0 days 00:00:59,3.0
4106,ID4077,Greg,2021-03-13,Saturday,09:38:53,Admin Support,Y,Y,116.0,0 days 00:00:56,4.0
4107,ID4082,Becky,2021-03-13,Saturday,11:15:22,Admin Support,Y,Y,36.0,0 days 00:00:50,1.0
4108,ID4112,Becky,2021-03-13,Saturday,16:17:46,Streaming,Y,Y,22.0,0 days 00:00:43,1.0
4109,ID4096,Becky,2021-03-13,Saturday,14:38:24,Technical Support,Y,Y,71.0,0 days 00:00:34,4.0
4110,ID4097,Dan,2021-03-13,Saturday,14:41:17,Contract related,Y,Y,99.0,0 days 00:00:34,4.0
4111,ID4073,Diane,2021-03-13,Saturday,09:02:53,Admin Support,N,N, ,0 days 00:00:00, 
4112,ID4074,Martha,2021-03-13,Saturday,09:02:53,Admin Support,N,N, ,0 days 00:00:00, 
4113,ID4079,Joe,2021-03-13,Saturday,10:49:26,Admin Support,N,N, ,0 days 00:00:00, 
4114,ID4086,Martha,2021-03-13,Saturday,11:38:24,Streaming,N,N, ,0 days 00:00:00, 
4115,ID4092,Stewart,2021-03-13,Saturday,14:13:55,Technical Support,N,N, ,0 days 00:00:00, 
4116,ID4094,Joe,2021-03-13,Saturday,14:18:14,Streaming,N,N, ,0 days 00:00:00, 
4117,ID4113,Martha,2021-03-13,Saturday,16:53:46,Technical Support,N,N, ,0 days 00:00:00, 
4118,ID4118,Jim,2021-03-13,Saturday,17:24:00,Technical Support,N,N, ,0 days 00:00:00, 
4119,ID4120,Joe,2021-03-13,Saturday,17:44:10,Contract related,N,N, ,0 days 00:00:00, 
4120,ID4168,Dan,2021-03-14,Sunday,16:36:29,Contract related,Y,Y,28.0,0 days 00:06:48,3.0
4121,ID4134,Martha,2021-03-14,Sunday,11:09:36,Streaming,Y,Y,61.0,0 days 00:06:39,5.0
4122,ID4159,Greg,2021-03-14,Sunday,15:17:17,Contract related,Y,Y,65.0,0 days 00:06:37,4.0
4123,ID4139,Jim,2021-03-14,Sunday,11:52:48,Contract related,Y,Y,11.0,0 days 00:06:28,3.0
4124,ID4153,Martha,2021-03-14,Sunday,14:03:50,Technical Support,Y,Y,65.0,0 days 00:06:28,3.0
4125,ID4126,Dan,2021-03-14,Sunday,09:57:36,Contract related,Y,Y,89.0,0 days 00:06:20,3.0
4126,ID4127,Becky,2021-03-14,Sunday,10:07:41,Payment related,Y,Y,21.0,0 days 00:05:46,3.0
4127,ID4146,Martha,2021-03-14,Sunday,13:16:19,Payment related,Y,Y,63.0,0 days 00:05:45,3.0
4128,ID4160,Diane,2021-03-14,Sunday,15:17:17,Contract related,Y,Y,33.0,0 days 00:05:43,5.0
4129,ID4163,Jim,2021-03-14,Sunday,15:43:12,Technical Support,Y,Y,21.0,0 days 00:05:25,4.0
4130,ID4143,Joe,2021-03-14,Sunday,13:09:07,Payment related,Y,Y,40.0,0 days 00:05:08,4.0
4131,ID4149,Jim,2021-03-14,Sunday,13:40:48,Admin Support,Y,N,26.0,0 days 00:05:08,5.0
4132,ID4122,Greg,2021-03-14,Sunday,09:00:00,Admin Support,Y,Y,90.0,0 days 00:05:06,4.0
4133,ID4125,Martha,2021-03-14,Sunday,09:57:36,Streaming,Y,Y,67.0,0 days 00:05:05,4.0
4134,ID4155,Jim,2021-03-14,Sunday,14:25:26,Admin Support,Y,Y,42.0,0 days 00:04:52,1.0
4135,ID4144,Dan,2021-03-14,Sunday,13:09:07,Streaming,Y,Y,19.0,0 days 00:04:26,5.0
4136,ID4123,Becky,2021-03-14,Sunday,09:20:10,Admin Support,Y,Y,22.0,0 days 00:04:21,4.0
4137,ID4136,Jim,2021-03-14,Sunday,11:25:26,Technical Support,Y,N,19.0,0 days 00:04:17,4.0
4138,ID4133,Diane,2021-03-14,Sunday,11:09:36,Contract related,Y,Y,82.0,0 days 00:04:16,5.0
4139,ID4164,Dan,2021-03-14,Sunday,15:43:12,Streaming,Y,N,48.0,0 days 00:04:16,4.0
4140,ID4137,Diane,2021-03-14,Sunday,11:36:58,Technical Support,Y,Y,35.0,0 days 00:04:15,2.0
4141,ID4154,Jim,2021-03-14,Sunday,14:03:50,Admin Support,Y,Y,84.0,0 days 00:04:14,3.0
4142,ID4161,Diane,2021-03-14,Sunday,15:27:22,Payment related,Y,Y,117.0,0 days 00:04:04,3.0
4143,ID4158,Martha,2021-03-14,Sunday,14:39:50,Streaming,Y,Y,123.0,0 days 00:03:38,2.0
4144,ID4152,Jim,2021-03-14,Sunday,13:46:34,Admin Support,Y,Y,81.0,0 days 00:03:31,5.0
4145,ID4147,Jim,2021-03-14,Sunday,13:24:58,Technical Support,Y,Y,33.0,0 days 00:03:10,5.0
4146,ID4166,Diane,2021-03-14,Sunday,16:36:29,Technical Support,Y,Y,98.0,0 days 00:02:57,1.0
4147,ID4130,Diane,2021-03-14,Sunday,10:09:07,Admin Support,Y,Y,72.0,0 days 00:02:45,1.0
4148,ID4135,Jim,2021-03-14,Sunday,11:25:26,Contract related,Y,Y,69.0,0 days 00:02:39,2.0
4149,ID4167,Dan,2021-03-14,Sunday,16:36:29,Streaming,Y,Y,95.0,0 days 00:02:31,4.0
4150,ID4141,Dan,2021-03-14,Sunday,13:00:29,Payment related,Y,Y,119.0,0 days 00:02:17,1.0
4151,ID4131,Joe,2021-03-14,Sunday,10:32:10,Streaming,Y,Y,83.0,0 days 00:02:01,3.0
4152,ID4121,Becky,2021-03-14,Sunday,09:00:00,Streaming,Y,Y,50.0,0 days 00:01:57,4.0
4153,ID4132,Jim,2021-03-14,Sunday,10:32:10,Streaming,Y,Y,120.0,0 days 00:01:46,3.0
4154,ID4162,Diane,2021-03-14,Sunday,15:27:22,Streaming,Y,Y,122.0,0 days 00:01:36,3.0
4155,ID4142,Jim,2021-03-14,Sunday,13:00:29,Contract related,Y,Y,38.0,0 days 00:01:27,4.0
4156,ID4128,Diane,2021-03-14,Sunday,10:07:41,Contract related,Y,Y,34.0,0 days 00:01:04,4.0
4157,ID4140,Jim,2021-03-14,Sunday,11:52:48,Admin Support,Y,Y,110.0,0 days 00:00:49,3.0
4158,ID4129,Diane,2021-03-14,Sunday,10:09:07,Contract related,Y,Y,77.0,0 days 00:00:48,2.0
4159,ID4124,Joe,2021-03-14,Sunday,09:20:10,Admin Support,N,N, ,0 days 00:00:00, 
4160,ID4138,Jim,2021-03-14,Sunday,11:36:58,Payment related,N,N, ,0 days 00:00:00, 
4161,ID4145,Dan,2021-03-14,Sunday,13:16:19,Technical Support,N,N, ,0 days 00:00:00, 
4162,ID4148,Becky,2021-03-14,Sunday,13:24:58,Technical Support,N,N, ,0 days 00:00:00, 
4163,ID4150,Jim,2021-03-14,Sunday,13:40:48,Streaming,N,N, ,0 days 00:00:00, 
4164,ID4151,Diane,2021-03-14,Sunday,13:46:34,Contract related,N,N, ,0 days 00:00:00, 
4165,ID4156,Dan,2021-03-14,Sunday,14:25:26,Admin Support,N,N, ,0 days 00:00:00, 
4166,ID4157,Becky,2021-03-14,Sunday,14:39:50,Admin Support,N,N, ,0 days 00:00:00, 
4167,ID4165,Greg,2021-03-14,Sunday,16:36:29,Contract related,N,N, ,0 days 00:00:00, 
4168,ID4169,Joe,2021-03-14,Sunday,17:57:07,Admin Support,N,N, ,0 days 00:00:00, 
4169,ID4170,Dan,2021-03-14,Sunday,17:57:07,Streaming,N,N, ,0 days 00:00:00, 
4170,ID4200,Stewart,2021-03-15,Monday,14:09:36,Streaming,Y,Y,24.0,0 days 00:06:56,4.0
4171,ID4207,Greg,2021-03-15,Monday,16:27:50,Technical Support,Y,Y,12.0,0 days 00:06:45,5.0
4172,ID4218,Dan,2021-03-15,Monday,17:32:38,Technical Support,Y,Y,122.0,0 days 00:06:34,3.0
4173,ID4214,Dan,2021-03-15,Monday,17:18:14,Technical Support,Y,Y,51.0,0 days 00:06:02,4.0
4174,ID4206,Dan,2021-03-15,Monday,16:04:48,Contract related,Y,N,40.0,0 days 00:05:57,2.0
4175,ID4191,Becky,2021-03-15,Monday,12:28:48,Admin Support,Y,Y,14.0,0 days 00:05:44,4.0
4176,ID4183,Stewart,2021-03-15,Monday,11:06:43,Contract related,Y,Y,49.0,0 days 00:05:00,2.0
4177,ID4185,Jim,2021-03-15,Monday,11:09:36,Streaming,Y,Y,37.0,0 days 00:04:57,5.0
4178,ID4172,Greg,2021-03-15,Monday,09:08:38,Streaming,Y,Y,40.0,0 days 00:04:52,3.0
4179,ID4192,Joe,2021-03-15,Monday,12:28:48,Payment related,Y,Y,91.0,0 days 00:04:47,3.0
4180,ID4195,Martha,2021-03-15,Monday,13:33:36,Contract related,Y,Y,80.0,0 days 00:04:46,5.0
4181,ID4202,Dan,2021-03-15,Monday,14:26:53,Admin Support,Y,Y,92.0,0 days 00:04:14,5.0
4182,ID4177,Greg,2021-03-15,Monday,10:00:29,Payment related,Y,Y,74.0,0 days 00:03:59,5.0
4183,ID4184,Stewart,2021-03-15,Monday,11:06:43,Technical Support,Y,Y,89.0,0 days 00:03:59,1.0
4184,ID4213,Joe,2021-03-15,Monday,17:18:14,Admin Support,Y,Y,46.0,0 days 00:03:53,5.0
4185,ID4173,Martha,2021-03-15,Monday,09:30:14,Streaming,Y,Y,13.0,0 days 00:03:43,2.0
4186,ID4219,Greg,2021-03-15,Monday,17:47:02,Admin Support,Y,Y,83.0,0 days 00:03:41,2.0
4187,ID4176,Dan,2021-03-15,Monday,09:44:38,Streaming,Y,N,94.0,0 days 00:03:31,4.0
4188,ID4217,Becky,2021-03-15,Monday,17:32:38,Admin Support,Y,Y,30.0,0 days 00:03:29,3.0
4189,ID4203,Martha,2021-03-15,Monday,15:51:50,Technical Support,Y,Y,106.0,0 days 00:03:22,3.0
4190,ID4197,Jim,2021-03-15,Monday,13:52:19,Contract related,Y,Y,68.0,0 days 00:03:17,3.0
4191,ID4194,Greg,2021-03-15,Monday,13:07:41,Admin Support,Y,Y,111.0,0 days 00:03:08,3.0
4192,ID4181,Martha,2021-03-15,Monday,10:13:26,Contract related,Y,Y,13.0,0 days 00:03:05,3.0
4193,ID4180,Jim,2021-03-15,Monday,10:09:07,Technical Support,Y,Y,31.0,0 days 00:02:53,4.0
4194,ID4205,Becky,2021-03-15,Monday,16:04:48,Payment related,Y,Y,28.0,0 days 00:02:32,5.0
4195,ID4208,Joe,2021-03-15,Monday,16:27:50,Streaming,Y,Y,61.0,0 days 00:02:29,5.0
4196,ID4199,Jim,2021-03-15,Monday,14:09:36,Contract related,Y,Y,109.0,0 days 00:02:25,3.0
4197,ID4201,Diane,2021-03-15,Monday,14:26:53,Technical Support,Y,Y,55.0,0 days 00:02:25,5.0
4198,ID4188,Diane,2021-03-15,Monday,11:58:34,Admin Support,Y,Y,51.0,0 days 00:02:22,3.0
4199,ID4189,Greg,2021-03-15,Monday,12:10:05,Payment related,Y,Y,49.0,0 days 00:02:11,1.0
4200,ID4179,Jim,2021-03-15,Monday,10:09:07,Admin Support,Y,Y,38.0,0 days 00:02:06,2.0
4201,ID4196,Dan,2021-03-15,Monday,13:33:36,Admin Support,Y,Y,119.0,0 days 00:01:54,3.0
4202,ID4182,Stewart,2021-03-15,Monday,10:13:26,Technical Support,Y,Y,79.0,0 days 00:01:48,3.0
4203,ID4216,Diane,2021-03-15,Monday,17:28:19,Payment related,Y,N,19.0,0 days 00:01:44,5.0
4204,ID4204,Diane,2021-03-15,Monday,15:51:50,Admin Support,Y,Y,28.0,0 days 00:01:25,3.0
4205,ID4209,Becky,2021-03-15,Monday,17:05:17,Streaming,Y,Y,92.0,0 days 00:01:24,1.0
4206,ID4174,Becky,2021-03-15,Monday,09:30:14,Streaming,Y,Y,71.0,0 days 00:01:19,5.0
4207,ID4215,Diane,2021-03-15,Monday,17:28:19,Contract related,Y,Y,13.0,0 days 00:01:14,3.0
4208,ID4175,Martha,2021-03-15,Monday,09:44:38,Technical Support,Y,Y,106.0,0 days 00:00:46,4.0
4209,ID4178,Dan,2021-03-15,Monday,10:00:29,Contract related,Y,Y,34.0,0 days 00:00:38,4.0
4210,ID4212,Greg,2021-03-15,Monday,17:11:02,Admin Support,Y,Y,43.0,0 days 00:00:36,3.0
4211,ID4171,Dan,2021-03-15,Monday,09:08:38,Admin Support,N,N, ,0 days 00:00:00, 
4212,ID4186,Becky,2021-03-15,Monday,11:09:36,Streaming,N,N, ,0 days 00:00:00, 
4213,ID4187,Jim,2021-03-15,Monday,11:58:34,Contract related,N,N, ,0 days 00:00:00, 
4214,ID4190,Jim,2021-03-15,Monday,12:10:05,Payment related,N,N, ,0 days 00:00:00, 
4215,ID4193,Becky,2021-03-15,Monday,13:07:41,Contract related,N,N, ,0 days 00:00:00, 
4216,ID4198,Stewart,2021-03-15,Monday,13:52:19,Payment related,N,N, ,0 days 00:00:00, 
4217,ID4210,Jim,2021-03-15,Monday,17:05:17,Technical Support,N,N, ,0 days 00:00:00, 
4218,ID4211,Greg,2021-03-15,Monday,17:11:02,Payment related,N,N, ,0 days 00:00:00, 
4219,ID4220,Jim,2021-03-15,Monday,17:47:02,Technical Support,N,N, ,0 days 00:00:00, 
4220,ID4227,Dan,2021-03-16,Tuesday,10:10:34,Streaming,Y,Y,106.0,0 days 00:06:52,3.0
4221,ID4241,Jim,2021-03-16,Tuesday,12:43:12,Streaming,Y,Y,33.0,0 days 00:06:40,3.0
4222,ID4248,Diane,2021-03-16,Tuesday,13:16:19,Admin Support,Y,Y,26.0,0 days 00:06:34,3.0
4223,ID4240,Greg,2021-03-16,Tuesday,12:21:36,Payment related,Y,Y,22.0,0 days 00:06:31,1.0
4224,ID4279,Martha,2021-03-16,Tuesday,17:49:55,Contract related,Y,Y,26.0,0 days 00:06:30,1.0
4225,ID4250,Stewart,2021-03-16,Tuesday,13:29:17,Technical Support,Y,Y,45.0,0 days 00:06:29,5.0
4226,ID4273,Becky,2021-03-16,Tuesday,16:13:26,Contract related,Y,N,26.0,0 days 00:06:19,3.0
4227,ID4238,Stewart,2021-03-16,Tuesday,11:44:10,Streaming,Y,Y,26.0,0 days 00:06:11,4.0
4228,ID4264,Dan,2021-03-16,Tuesday,14:34:05,Payment related,Y,Y,71.0,0 days 00:06:01,3.0
4229,ID4223,Stewart,2021-03-16,Tuesday,09:46:05,Streaming,Y,Y,112.0,0 days 00:05:47,2.0
4230,ID4243,Greg,2021-03-16,Tuesday,12:48:58,Contract related,Y,Y,72.0,0 days 00:05:47,3.0
4231,ID4261,Martha,2021-03-16,Tuesday,14:25:26,Admin Support,Y,Y,91.0,0 days 00:05:37,4.0
4232,ID4237,Stewart,2021-03-16,Tuesday,11:44:10,Technical Support,Y,Y,56.0,0 days 00:05:36,4.0
4233,ID4277,Dan,2021-03-16,Tuesday,17:09:36,Payment related,Y,N,105.0,0 days 00:05:32,4.0
4234,ID4247,Stewart,2021-03-16,Tuesday,13:16:19,Technical Support,Y,Y,106.0,0 days 00:05:31,5.0
4235,ID4244,Greg,2021-03-16,Tuesday,12:48:58,Payment related,Y,Y,63.0,0 days 00:05:27,5.0
4236,ID4266,Jim,2021-03-16,Tuesday,15:21:36,Technical Support,Y,Y,28.0,0 days 00:05:05,4.0
4237,ID4270,Joe,2021-03-16,Tuesday,15:43:12,Contract related,Y,Y,76.0,0 days 00:04:56,5.0
4238,ID4254,Dan,2021-03-16,Tuesday,13:56:38,Contract related,Y,N,38.0,0 days 00:04:55,2.0
4239,ID4257,Becky,2021-03-16,Tuesday,14:13:55,Streaming,Y,Y,90.0,0 days 00:04:55,3.0
4240,ID4269,Martha,2021-03-16,Tuesday,15:43:12,Payment related,Y,Y,90.0,0 days 00:04:48,3.0
4241,ID4263,Jim,2021-03-16,Tuesday,14:34:05,Streaming,Y,Y,87.0,0 days 00:04:44,4.0
4242,ID4234,Jim,2021-03-16,Tuesday,10:35:02,Admin Support,Y,Y,70.0,0 days 00:04:11,1.0
